Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Abstract Method,"""com.example.mortar.screen.Utils.OnMeasuredCallback.onMeasured""",,,,,,1,0,
Private Constructor,"""com.example.mortar.screen.Utils.Utils""",,,,,,2,0,
Public Static Method,"""com.example.mortar.screen.Utils.waitForMeasure""",,,,,,18,0,
Class,"""com.example.mortar.screen.Utils.waitForMeasure.(Anon_1)""",2,2,0,1,1,9,0,1
Public Method,"""com.example.mortar.screen.Utils.waitForMeasure.(Anon_1).onPreDraw""",,,,,,8,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/Utils.java""",,,,4,,28,15,
Public Class,"""com.example.mortar.screen.GsonParceler""",2,1,0,5,5,68,0,1
Public Constructor,"""com.example.mortar.screen.GsonParceler.GsonParceler""",,,,,,3,0,
Private Static Class,"""com.example.mortar.screen.GsonParceler.Wrapper""",2,0,0,3,3,21,0,1
Class,"""com.example.mortar.screen.GsonParceler.Wrapper.(Anon_1)""",2,1,0,2,2,8,0,1
Public Method,"""com.example.mortar.screen.GsonParceler.Wrapper.(Anon_1).createFromParcel""",,,,,,4,0,
Public Method,"""com.example.mortar.screen.GsonParceler.Wrapper.(Anon_1).newArray""",,,,,,3,0,
Constructor,"""com.example.mortar.screen.GsonParceler.Wrapper.Wrapper""",,,,,,3,0,
Public Method,"""com.example.mortar.screen.GsonParceler.Wrapper.describeContents""",,,,,,3,0,
Public Method,"""com.example.mortar.screen.GsonParceler.Wrapper.writeToParcel""",,,,,,3,0,
Private Method,"""com.example.mortar.screen.GsonParceler.decode""",,,,,,12,0,
Private Method,"""com.example.mortar.screen.GsonParceler.encode""",,,,,,14,0,
Public Method,"""com.example.mortar.screen.GsonParceler.unwrap""",,,,,,8,0,
Public Method,"""com.example.mortar.screen.GsonParceler.wrap""",,,,,,8,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/GsonParceler.java""",,,,10,,79,15,
Class,"""com.example.hellomortar.HelloPresenter""",1,1,0,2,13,11,0,3
Protected Method,"""com.example.hellomortar.HelloPresenter.onLoad""",,,,,,4,0,
Protected Method,"""com.example.hellomortar.HelloPresenter.onSave""",,,,,,3,0,
File,"""mortar-0.18/mortar-helloworld/src/main/java/com/example/hellomortar/HelloPresenter.java""",,,,2,,17,0,
Public Class,"""com.example.mortar.screen.Layouts""",1,1,0,4,4,19,2,1
Private Constructor,"""com.example.mortar.screen.Layouts.Layouts""",,,,,,2,0,
Public Static Method,"""com.example.mortar.screen.Layouts.createView""",,,,,,3,1,
Public Static Method,"""com.example.mortar.screen.Layouts.createView""",,,,,,10,1,
Private Static Method,"""com.example.mortar.screen.Layouts.inflateLayout""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/Layouts.java""",,,,4,,23,17,
Public Class,"""com.example.mortar.core.RootModule""",1,2,0,3,3,15,4,1
Method,"""com.example.mortar.core.RootModule.provideGson""",,,,,,3,0,
Method,"""com.example.mortar.core.RootModule.provideParcer""",,,,,,3,0,
Method,"""com.example.mortar.core.RootModule.provideQuoteService""",,,,,,7,1,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/core/RootModule.java""",,,,3,,32,19,
Public Class,"""com.example.mortar.screen.FriendScreen""",1,2,0,1,1,24,0,2
Public Constructor,"""com.example.mortar.screen.FriendScreen.FriendScreen""",,,,,,3,0,
Public Class,"""com.example.mortar.screen.FriendScreen.Module""",1,3,0,1,1,5,0,1
Method,"""com.example.mortar.screen.FriendScreen.Module.provideFriend""",,,,,,3,0,
Public Static Class,"""com.example.mortar.screen.FriendScreen.Presenter""",1,1,0,2,13,11,0,3
Constructor,"""com.example.mortar.screen.FriendScreen.Presenter.Presenter""",,,,,,3,0,
Public Method,"""com.example.mortar.screen.FriendScreen.Presenter.onLoad""",,,,,,5,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/FriendScreen.java""",,,,4,,38,15,
Public Class,"""com.example.mortar.screen.ChatListScreen""",1,2,0,0,0,23,0,2
Public Static Class,"""com.example.mortar.screen.ChatListScreen.Module""",1,1,0,1,1,5,0,1
Method,"""com.example.mortar.screen.ChatListScreen.Module.provideConversations""",,,,,,3,0,
Public Static Class,"""com.example.mortar.screen.ChatListScreen.Presenter""",1,2,0,3,14,14,0,3
Constructor,"""com.example.mortar.screen.ChatListScreen.Presenter.Presenter""",,,,,,3,0,
Public Method,"""com.example.mortar.screen.ChatListScreen.Presenter.onConversationSelected""",,,,,,3,0,
Public Method,"""com.example.mortar.screen.ChatListScreen.Presenter.onLoad""",,,,,,5,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/ChatListScreen.java""",,,,4,,39,15,
Public Class,"""com.example.mortar.mortarscreen.ScreenScoper""",1,8,0,3,3,115,12,1
Class,"""com.example.mortar.mortarscreen.ScreenScoper.(Anon_1)""",2,0,0,1,1,4,0,1
Protected Method,"""com.example.mortar.mortarscreen.ScreenScoper.(Anon_1).createDaggerModule""",,,,,,3,0,
Private Static Class,"""com.example.mortar.mortarscreen.ScreenScoper.NoArgsFactory""",1,0,0,2,3,13,0,2
Private Constructor,"""com.example.mortar.mortarscreen.ScreenScoper.NoArgsFactory.NoArgsFactory""",,,,,,3,0,
Protected Method,"""com.example.mortar.mortarscreen.ScreenScoper.NoArgsFactory.createDaggerModule""",,,,,,7,0,
Private Static Class,"""com.example.mortar.mortarscreen.ScreenScoper.SingleArgFactory""",1,0,0,2,3,13,0,2
Public Constructor,"""com.example.mortar.mortarscreen.ScreenScoper.SingleArgFactory.SingleArgFactory""",,,,,,3,0,
Protected Method,"""com.example.mortar.mortarscreen.ScreenScoper.SingleArgFactory.createDaggerModule""",,,,,,7,0,
Private Method,"""com.example.mortar.mortarscreen.ScreenScoper.getModuleFactory""",,,,,,59,0,
Public Method,"""com.example.mortar.mortarscreen.ScreenScoper.getScreenScope""",,,,,,4,0,
Public Method,"""com.example.mortar.mortarscreen.ScreenScoper.getScreenScope""",,,,,,18,8,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/mortarscreen/ScreenScoper.java""",,,,8,,125,12,
File,"""mortar-0.18/mortar/src/main/java/mortar/PopupPresenter.java""",,,,12,,67,29,
Public Abstract Generic Class,"""mortar.PopupPresenter""",1,2,2,12,22,63,14,2
TypeVariable,"""mortar.PopupPresenter.D""",1,0,0,0,0,0,0,2
Protected Constructor,"""mortar.PopupPresenter.PopupPresenter""",,,,,,3,4,
Protected Constructor,"""mortar.PopupPresenter.PopupPresenter""",,,,,,3,0,
TypeVariable,"""mortar.PopupPresenter.R""",1,0,0,0,0,0,0,1
Public Method,"""mortar.PopupPresenter.dismiss""",,,,,,8,0,
Public Method,"""mortar.PopupPresenter.dropView""",,,,,,5,0,
Protected Method,"""mortar.PopupPresenter.extractBundleService""",,,,,,3,0,
Public Method,"""mortar.PopupPresenter.onDismissed""",,,,,,4,0,
Public Method,"""mortar.PopupPresenter.onExitScope""",,,,,,4,0,
Public Method,"""mortar.PopupPresenter.onLoad""",,,,,,11,0,
Protected Abstract Method,"""mortar.PopupPresenter.onPopupResult""",,,,,,1,0,
Public Method,"""mortar.PopupPresenter.onSave""",,,,,,5,0,
Public Method,"""mortar.PopupPresenter.show""",,,,,,8,2,
Public Method,"""mortar.PopupPresenter.showing""",,,,,,3,0,
File,"""mortar-0.18/mortar/src/main/java/mortar/ViewPresenter.java""",,,,1,,8,15,
Public Generic Class,"""mortar.ViewPresenter""",1,1,7,1,11,5,0,2
TypeVariable,"""mortar.ViewPresenter.V""",1,0,0,0,0,0,0,2
Protected Method,"""mortar.ViewPresenter.extractBundleService""",,,,,,3,0,
Public Class,"""com.example.mortar.view.FriendListView""",1,4,0,4,4,29,0,2
Private Static Class,"""com.example.mortar.view.FriendListView.Adapter""",1,0,0,1,1,5,0,2
Public Constructor,"""com.example.mortar.view.FriendListView.Adapter.Adapter""",,,,,,3,0,
Public Constructor,"""com.example.mortar.view.FriendListView.FriendListView""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.FriendListView.onAttachedToWindow""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.FriendListView.onDetachedFromWindow""",,,,,,4,0,
Public Method,"""com.example.mortar.view.FriendListView.showFriends""",,,,,,9,0,
Class,"""com.example.mortar.view.FriendListView.showFriends.(Anon_1)""",2,2,0,1,1,4,0,1
Public Method,"""com.example.mortar.view.FriendListView.showFriends.(Anon_1).onItemClick""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/view/FriendListView.java""",,,,6,,41,15,
