Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.addScriptResolverFuzzyIndexList""",,,,,,30,0,
Private Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.beginIndexing""",,,,,,17,5,
Public Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.close""",,,,,,12,0,
Public Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.create""",,,,,,25,7,
Public Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.deleteIndex""",,,,,,9,0,
Private Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.endIndexing""",,,,,,12,0,
Private Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.getExpectedIndexSizeStorageKey""",,,,,,7,0,
Public Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.search""",,,,,,51,0,
Private Method,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex.updateSearcherManager""",,,,,,13,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/resolver/FuzzyIndex.java""",,,,9,,213,29,
Public Class,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaylistEntryPostStruct""",1,1,0,1,1,5,0,1
Public Constructor,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaylistEntryPostStruct.HatchetPlaylistEntryPostStruct""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/hatchet/models/HatchetPlaylistEntryPostStruct.java""",,,,1,,6,17,
Public Class,"""org.tomahawk.tomahawk_android.receiver.LastFmAPIReceiver""",1,5,0,1,9,35,28,3
Protected Method,"""org.tomahawk.tomahawk_android.receiver.LastFmAPIReceiver.parseIntent""",,,,,,29,1,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/receiver/LastFmAPIReceiver.java""",,,,1,,42,28,
Public Class,"""org.tomahawk.tomahawk_android.fragments.UserPagerFragment""",1,15,0,2,36,151,4,4
Protected Method,"""org.tomahawk.tomahawk_android.fragments.UserPagerFragment.onInfoSystemResultsReported""",,,,,,23,0,
Public Method,"""org.tomahawk.tomahawk_android.fragments.UserPagerFragment.onViewCreated""",,,,,,121,4,
Class,"""org.tomahawk.tomahawk_android.fragments.UserPagerFragment.onViewCreated.(Anon_1)""",2,8,0,1,1,22,0,1
Public Method,"""org.tomahawk.tomahawk_android.fragments.UserPagerFragment.onViewCreated.(Anon_1).onClick""",,,,,,20,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/fragments/UserPagerFragment.java""",,,,3,,167,21,
Public Class,"""org.tomahawk.tomahawk_android.receiver.SpotifyReceiver""",1,5,0,1,9,31,1,3
Protected Method,"""org.tomahawk.tomahawk_android.receiver.SpotifyReceiver.parseIntent""",,,,,,21,1,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/receiver/SpotifyReceiver.java""",,,,1,,38,18,
Public Class,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment""",1,11,0,4,38,85,4,4
Public Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.onEventMainThread""",,,,,,5,0,
Protected Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.onInfoSystemResultsReported""",,,,,,3,0,
Public Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.onViewCreated""",,,,,,5,4,
Private Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.updatePager""",,,,,,66,0,
Class,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.updatePager.(Anon_1)""",2,2,0,2,2,10,0,1
Public Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.updatePager.(Anon_1).onCancel""",,,,,,2,0,
Public Method,"""org.tomahawk.tomahawk_android.fragments.ArtistPagerFragment.updatePager.(Anon_1).onDropDownItemSelected""",,,,,,5,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/fragments/ArtistPagerFragment.java""",,,,6,,99,21,
Public Class,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverAlbumResult""",1,0,0,1,1,7,0,1
Public Constructor,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverAlbumResult.ScriptResolverAlbumResult""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/resolver/models/ScriptResolverAlbumResult.java""",,,,1,,8,17,
Public Class,"""org.tomahawk.tomahawk_android.dialogs.ResolverConfigDialog""",1,11,0,6,30,133,10,3
Protected Method,"""org.tomahawk.tomahawk_android.dialogs.ResolverConfigDialog.onConfigTestResult""",,,,,,11,0,
