Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Interface,"""com.graphhopper.storage.NodeAccess""",1,0,2,2,13,5,11,1
Abstract Method,"""com.graphhopper.storage.NodeAccess.getAdditionalNodeField""",,,,,,1,5,
Abstract Method,"""com.graphhopper.storage.NodeAccess.setAdditionalNodeField""",,,,,,1,6,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/storage/NodeAccess.java""",,,,2,,7,35,
Public Class,"""com.graphhopper.util.StopWatch""",1,1,0,9,9,53,8,1
Public Constructor,"""com.graphhopper.util.StopWatch.StopWatch""",,,,,,4,0,
Public Constructor,"""com.graphhopper.util.StopWatch.StopWatch""",,,,,,3,0,
Public Method,"""com.graphhopper.util.StopWatch.getNanos""",,,,,,4,0,
Public Method,"""com.graphhopper.util.StopWatch.getSeconds""",,,,,,4,0,
Public Method,"""com.graphhopper.util.StopWatch.getTime""",,,,,,4,3,
Public Method,"""com.graphhopper.util.StopWatch.setName""",,,,,,5,0,
Public Method,"""com.graphhopper.util.StopWatch.start""",,,,,,5,0,
Public Method,"""com.graphhopper.util.StopWatch.stop""",,,,,,8,0,
Public Method,"""com.graphhopper.util.StopWatch.toString""",,,,,,9,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/util/StopWatch.java""",,,,9,,54,25,
Public Class,"""com.graphhopper.reader.OSMElementTest""",1,2,0,2,2,22,3,1
Public Method,"""com.graphhopper.reader.OSMElementTest.testHasTag""",,,,,,7,0,
Public Method,"""com.graphhopper.reader.OSMElementTest.testSetTags""",,,,,,10,0,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/reader/OSMElementTest.java""",,,,2,,27,20,
Public Class,"""com.graphhopper.geohash.LinearKeyAlgoTest""",1,4,0,3,3,46,9,1
Public Method,"""com.graphhopper.geohash.LinearKeyAlgoTest.testDecode""",,,,,,17,1,
Public Method,"""com.graphhopper.geohash.LinearKeyAlgoTest.testEncode""",,,,,,11,2,
Public Method,"""com.graphhopper.geohash.LinearKeyAlgoTest.testInstantiation""",,,,,,12,0,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/geohash/LinearKeyAlgoTest.java""",,,,3,,51,26,
Public Class,"""com.graphhopper.routing.DijkstraTest""",1,4,0,3,49,31,6,2
Public Constructor,"""com.graphhopper.routing.DijkstraTest.DijkstraTest""",,,,,,4,0,
Public Static Method,"""com.graphhopper.routing.DijkstraTest.configs""",,,,,,10,3,
Public Method,"""com.graphhopper.routing.DijkstraTest.createFactory""",,,,,,11,0,
Class,"""com.graphhopper.routing.DijkstraTest.createFactory.(Anon_1)""",2,5,0,1,1,6,0,1
Public Method,"""com.graphhopper.routing.DijkstraTest.createFactory.(Anon_1).createAlgo""",,,,,,4,0,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/routing/DijkstraTest.java""",,,,4,,41,23,
Public Class,"""com.graphhopper.routing.QueryGraph""",2,20,1,28,28,539,93,1
Class,"""com.graphhopper.routing.QueryGraph.(Anon_3)""",2,2,0,13,13,74,0,1
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).ensureNode""",,,,,,4,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getAdditionalNodeField""",,,,,,6,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getDimension""",,,,,,4,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getEle""",,,,,,4,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getElevation""",,,,,,6,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getLat""",,,,,,4,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getLatitude""",,,,,,6,0,
Public Method,"""com.graphhopper.routing.QueryGraph.(Anon_3).getLon""",,,,,,4,0,
